# index,date_and_time,caller_number,caller_channel,called_number,called_channel,ring_time,talk_time,status,details
1139,1402/07/14 10:13:54,21242066701,34:244,2459920,9:384,0:02,2:14,answered,
1140,1402/04/09 15:19:13,3220,15:689,7201901,15:757,1:23,1:33,answered,
1141,1402/06/05 10:19:11,232,33:509,556,20:724,3:27,0:00,busy,
1142,1402/06/06 16:30:53,21349866342,15:464,21636773498,6:442,5:11,0:00,busy,
1143,1402/04/28 17:32:03,755,40:526,421705762,7:372,3:50,2:14,answered,
1144,1402/11/08 12:13:35,421707952,38:815,8466,27:230,5:56,0:00,busy,
1145,1402/02/11 14:05:10,9532,30:984,4679,27:301,5:40,4:59,answered,
1146,1402/09/05 11:36:30,421706434,38:754,921958639061,39:870,4:50,5:04,answered,
1147,1402/02/01 10:01:31,253,14:585,421702683,4:582,5:10,0:00,busy,
1148,1402/03/04 11:25:50,21248967808,13:706,2142170749,29:506,1:20,5:17,answered,
1149,1402/07/27 16:16:32,421703645,6:783,921439172994,27:819,3:45,2:36,answered,
1150,1402/04/20 08:02:06,296,25:210,9421701683,37:128,0:25,5:15,answered,
1151,1402/04/16 17:26:53,5901,31:772,434,18:646,0:18,0:00,Failed,network error
1152,1402/10/22 17:05:49,21941016793,2:148,21248116049,11:139,1:33,0:00,busy,
1153,1402/12/11 11:35:16,7616,10:161,21299034213,13:176,3:03,5:30,answered,
1154,1402/08/04 20:44:56,2791,6:909,960,14:997,1:50,5:06,answered,
1155,1402/02/10 08:07:08,5024,35:570,9421701288,20:424,1:58,0:00,No answer,no pickup
1156,1402/09/26 08:02:58,293,32:408,921885764639,8:773,3:07,4:18,answered,
1157,1402/04/11 07:26:38,421704215,28:777,1131,5:516,4:16,0:00,Failed,network error
1158,1402/11/12 11:31:46,2142170625,5:824,2142170841,35:711,5:39,2:33,answered,
1159,1402/01/12 08:37:40,6669,22:543,9993,26:313,2:23,0:00,Failed,network error
1160,1402/11/12 13:23:01,5227,17:491,421708266,31:123,5:02,0:18,answered,
1161,1402/02/01 07:40:52,5130686,27:518,2142170508,4:788,2:51,0:31,answered,
1162,1402/03/06 09:35:09,421709207,19:113,921338115223,31:434,1:33,1:22,answered,
1163,1402/02/08 12:56:50,5004,7:821,421701847,16:455,5:01,0:00,busy,
1164,1402/01/26 13:18:07,2142170457,24:601,2142170389,3:713,3:33,1:01,answered,
1165,1402/02/20 12:55:48,421709010,9:905,2945,7:771,2:18,3:35,answered,
1166,1402/08/18 17:45:01,842,15:575,21318893063,8:783,1:06,0:00,No answer,no pickup
1167,1402/01/18 19:17:11,421708436,37:854,21658557599,-,3:36,5:03,answered,
1168,1402/05/12 14:57:02,5528986,6:508,21710656733,29:524,0:59,1:26,answered,
1169,1402/03/21 16:54:25,9149802,19:375,4084376,32:980,1:20,0:00,busy,
1170,1402/07/20 08:20:34,21942324234,22:422,21141724155,38:129,3:11,3:36,answered,
1171,1402/04/08 17:09:39,124,22:791,2142170670,23:285,1:54,0:20,answered,
1172,1402/08/10 09:38:08,9286304,9:127,21396629917,27:575,4:59,1:57,answered,
1173,1402/01/10 15:49:52,21639266937,23:107,21732503139,3:528,0:42,4:03,answered,
1174,1402/10/21 12:27:06,21433593797,25:249,421701000,22:485,5:45,5:17,answered,
1175,1402/04/03 13:41:40,8185594,30:576,21899230453,35:886,0:18,2:24,answered,
1176,1402/06/07 17:39:44,2142170843,7:182,9421701194,32:538,3:45,0:00,Failed,network error
1177,1402/10/06 15:05:52,605,21:588,2142170861,27:778,0:51,5:39,answered,
1178,1402/02/18 12:37:09,21323116787,5:989,21776353223,34:837,2:41,0:00,busy,
1179,1402/01/02 07:47:15,6637,30:950,421702429,16:683,4:36,5:09,answered,
1180,1402/09/23 11:06:31,421702324,36:306,921698669327,32:522,2:36,0:00,No answer,no pickup
1181,1402/06/03 19:09:31,21638201140,12:386,921626642673,23:325,1:31,0:00,No answer,no pickup
1182,1402/10/14 09:10:17,2142170756,37:394,9421707487,8:122,2:26,5:08,answered,
1183,1402/06/28 08:09:52,2142170169,4:987,2142170756,9:868,3:56,3:45,answered,
1184,1402/02/05 16:07:19,393,28:989,1979344,24:104,1:09,0:00,No answer,no pickup
1185,1402/11/02 14:01:13,421705778,15:765,21557972518,9:195,2:28,4:43,answered,
1186,1402/11/08 17:08:54,421704372,34:536,21551676706,8:168,1:56,1:01,answered,
1187,1402/07/01 19:32:10,21948426483,35:719,467,6:814,1:24,0:00,busy,
1188,1402/06/25 20:05:58,21649469208,37:320,7490132,1:179,0:57,2:18,answered,
1189,1402/01/10 07:17:15,275,5:456,21903889044,33:448,0:43,0:00,busy,
1190,1402/06/17 07:12:02,421706381,40:754,9374,-,2:24,2:28,answered,
1191,1402/11/23 10:30:44,21878401902,7:546,9421702698,-,3:27,0:00,busy,
1192,1402/09/07 17:12:10,7119,27:167,9421707759,3:836,2:55,0:00,busy,
1193,1402/04/08 16:41:37,21683534581,33:267,7572853,25:509,5:09,0:29,answered,
1194,1402/04/01 20:55:49,8580158,13:106,7687,33:449,1:10,0:00,busy,
1195,1402/09/12 11:27:06,376,16:104,921934515025,30:937,1:58,0:34,answered,
1196,1402/08/15 18:48:07,8207,8:999,927,19:243,2:08,0:00,No answer,no pickup
1197,1402/05/16 10:56:43,8863090,4:457,21812102423,31:969,5:42,3:30,answered,
1198,1402/07/17 20:15:12,21719971659,19:897,921666764099,2:729,5:23,0:00,busy,
1199,1402/05/08 16:45:00,421703426,30:121,4793221,19:589,5:15,3:03,answered,
1200,1402/01/05 13:22:35,21679115010,37:834,421707260,17:964,3:58,2:38,answered,
1201,1402/02/10 16:25:30,933,37:193,5883571,25:348,5:32,0:00,busy,
1202,1402/08/23 09:52:42,743,27:533,2142170131,34:245,2:25,0:00,Failed,network error
1203,1402/12/24 17:42:09,6492,2:659,9421703400,4:188,2:42,0:00,No answer,no pickup
1204,1402/11/23 18:12:15,7051908,21:530,5327163,14:490,4:45,0:00,busy,
1205,1402/01/26 11:54:52,421701100,35:145,21189931878,15:443,5:17,0:21,answered,
1206,1402/07/14 08:15:49,3909,27:503,143,2:624,0:08,0:00,busy,
1207,1402/12/08 08:53:55,421707815,6:137,8470,36:317,5:49,0:00,No answer,no pickup
1208,1402/02/24 11:08:42,4096739,28:720,9421709421,27:851,2:41,0:48,answered,
1209,1402/04/14 10:27:34,2676718,34:780,9421708628,2:189,5:41,3:56,answered,
1210,1402/02/13 20:20:10,3762922,12:663,921767880937,39:792,5:34,0:00,busy,
1211,1402/06/11 16:30:30,1749,30:255,698,39:956,3:24,2:01,answered,
1212,1402/10/07 16:04:52,4858,9:704,21601417165,23:988,3:22,0:34,answered,
1213,1402/11/06 15:28:35,8114,32:457,921105009244,4:741,1:41,0:49,answered,
1214,1402/07/27 17:02:31,421704011,18:275,2142170601,2:511,5:41,0:00,busy,
1215,1402/02/21 15:01:24,6222,11:142,469,-,1:01,1:51,answered,
1216,1402/08/26 18:40:18,2142170366,2:814,2142170597,32:900,5:05,5:48,answered,
1217,1402/06/21 11:16:23,2142170569,15:360,7740687,5:387,3:41,0:00,No answer,no pickup
1218,1402/04/22 12:41:35,986,28:745,9348348,27:952,3:13,0:00,busy,
1219,1402/09/20 11:15:10,748,27:889,4207758,36:323,5:53,5:16,answered,
1220,1402/12/02 16:11:34,2142170469,18:510,9050450,1:152,3:12,2:11,answered,
1221,1402/11/26 12:42:40,4907,1:347,9421704729,2:164,3:08,2:35,answered,
1222,1402/03/18 08:19:13,2142170250,22:332,2142170145,9:575,4:16,5:43,answered,
1223,1402/05/28 09:25:22,4379531,12:571,421702235,10:664,3:53,5:24,answered,
1224,1402/02/09 17:48:27,421706108,3:917,8383855,6:698,1:20,0:05,answered,
1225,1402/02/14 14:12:15,555,29:356,4706272,9:966,0:42,2:53,answered,
1226,1402/11/15 13:10:00,662,38:736,921512608481,28:684,1:05,4:53,answered,
1227,1402/12/20 20:37:34,403,10:940,2670450,27:551,1:43,0:00,busy,
1228,1402/07/10 12:02:54,21334388804,10:666,2420259,16:209,1:16,0:00,No answer,no pickup
1229,1402/05/21 11:12:57,421708557,6:633,921829911549,13:762,2:15,3:56,answered,
1230,1402/02/11 07:26:09,6310,38:217,2142170871,30:719,1:24,0:00,busy,
1231,1402/10/03 18:03:46,2142170273,33:600,2142170916,40:259,1:06,4:35,answered,
1232,1402/01/12 09:36:32,421707915,29:599,9421704767,-,4:47,4:53,answered,
1233,1402/01/07 18:19:40,2530445,23:156,21120268387,21:615,3:28,3:03,answered,
1234,1402/05/21 08:34:45,421701409,10:345,567,35:617,0:02,0:00,busy,
1235,1402/09/10 09:09:00,21482721051,7:340,446,36:273,2:50,1:11,answered,
1236,1402/09/19 18:19:41,21931681636,32:538,21489173690,3:143,0:22,1:05,answered,
1237,1402/06/04 09:13:29,2142170207,1:641,21816348508,8:899,4:48,0:00,No answer,no pickup
1238,1402/08/15 18:43:51,21545456972,8:804,921656192767,33:612,3:48,1:54,answered,
1239,1402/04/15 08:12:34,495,34:589,921226678305,3:269,5:08,1:43,answered,
1240,1402/01/10 17:07:04,5614466,30:526,2142170863,20:278,5:42,0:00,busy,
1241,1402/10/13 16:32:57,21624831968,31:122,921464704656,36:672,1:00,0:17,answered,
1242,1402/01/13 12:38:14,4793,18:165,921415922912,-,3:47,5:09,answered,
1243,1402/02/17 10:01:05,2187,35:216,2142170382,38:891,3:41,0:54,answered,
1244,1402/10/02 12:10:59,678,9:209,8499,8:385,4:54,3:50,answered,
1245,1402/01/14 08:31:13,2142170758,21:516,421709981,7:517,1:53,0:00,Failed,network error
1246,1402/04/17 20:44:45,21397557261,38:763,921596378811,38:154,3:33,1:44,answered,
1247,1402/12/07 13:58:07,21230716753,16:178,2142170263,34:437,2:37,0:00,No answer,no pickup
1248,1402/12/14 20:55:15,21149037295,39:700,6858,8:256,3:54,2:46,answered,
1249,1402/03/11 15:56:56,421703255,5:744,421708419,17:952,3:55,0:00,busy,
1250,1402/07/08 16:38:16,312,23:364,701,-,4:16,0:00,busy,
1251,1402/06/25 16:02:41,2142170415,38:538,921409307968,20:471,4:34,0:00,busy,
1252,1402/04/11 17:48:59,340,6:528,2142170277,5:168,1:13,0:00,busy,
1253,1402/03/21 09:47:54,8367,18:196,21821734024,34:910,5:14,0:26,answered,
1254,1402/05/25 15:55:54,4236540,18:259,421709144,2:261,5:17,1:51,answered,
1255,1402/09/14 17:04:21,2142170194,27:380,9421707511,-,0:19,0:00,busy,
1256,1402/11/05 11:53:20,639,6:800,421704705,4:620,1:24,0:42,answered,
1257,1402/12/13 13:37:42,21135659429,28:714,2142170123,11:683,2:14,1:34,answered,
1258,1402/10/26 10:50:50,294,20:229,421702839,10:401,0:24,0:00,busy,
1259,1402/09/20 10:15:16,383,14:583,7334,34:490,3:57,0:00,busy,
1260,1402/03/18 12:21:01,5086,29:375,5243826,2:691,2:10,0:00,Failed,network error
1261,1402/10/28 13:18:20,9959,14:430,8039,31:514,2:02,2:29,answered,
1262,1402/05/10 18:46:39,21983009954,26:782,2142170987,28:540,3:37,4:39,answered,
1263,1402/05/20 14:58:05,5706,6:126,421708069,14:917,4:16,5:59,answered,
1264,1402/06/03 15:46:32,256,28:120,9421706665,25:603,5:18,2:36,answered,
1265,1402/10/26 10:31:21,3343596,20:146,1450566,17:282,4:27,0:00,No answer,no pickup
1266,1402/12/16 13:47:11,21889257140,25:995,2142170603,33:908,0:40,3:48,answered,
1267,1402/02/01 19:05:54,421709493,10:549,921906358530,25:715,2:05,0:00,busy,
1268,1402/04/13 12:26:09,4048,4:298,3775867,14:359,2:43,2:13,answered,
1269,1402/08/22 13:05:30,5689633,4:559,421709123,8:557,2:17,2:29,answered,
1270,1402/06/23 07:32:39,726,36:719,2142170736,32:371,3:49,2:39,answered,
1271,1402/01/25 19:15:30,2142170534,25:576,3953774,31:388,0:16,0:00,No answer,no pickup
1272,1402/06/25 14:49:13,421701767,14:160,2497534,4:907,0:41,5:02,answered,
1273,1402/06/21 17:27:23,5065,16:450,921682344538,13:985,5:08,0:00,Failed,network error
1274,1402/11/12 20:26:04,700,6:714,21570911034,39:613,4:37,5:25,answered,
1275,1402/05/13 13:04:19,2142170218,20:581,421706837,6:622,5:48,0:00,No answer,no pickup
1276,1402/10/19 12:01:33,7870479,40:169,921768290525,11:818,1:44,1:00,answered,
1277,1402/02/09 07:22:04,3927640,14:996,5739862,-,0:19,0:00,Failed,network error
1278,1402/12/24 15:21:10,573,17:566,991,20:947,1:00,1:20,answered,
1279,1402/06/03 15:58:47,5410,27:523,2142170487,32:590,2:06,0:00,busy,
1280,1402/04/09 13:49:20,421702351,35:934,125,-,4:49,4:23,answered,
1281,1402/02/13 14:22:48,3178955,40:282,21941286558,14:974,0:37,0:00,No answer,no pickup
1282,1402/03/10 09:06:44,421705891,39:997,21138146342,30:862,1:48,0:00,busy,
1283,1402/02/11 17:22:23,21221852734,13:969,421702461,-,1:02,1:03,answered,
1284,1402/12/14 12:39:35,2142170507,20:779,9421709110,21:567,3:47,0:00,busy,
1285,1402/10/09 12:09:03,7345418,27:414,2142170226,40:851,0:01,0:00,Failed,network error
1286,1402/05/05 19:47:07,266,26:648,421701082,33:228,1:43,0:40,answered,
1287,1402/01/12 16:14:08,662,23:604,921720834791,9:664,5:29,0:00,busy,
1288,1402/02/05 16:22:05,21422007485,19:442,9421703438,3:439,5:32,5:01,answered,
1289,1402/07/23 16:21:02,3860604,38:123,21324065474,6:749,4:46,4:32,answered,
1290,1402/06/14 19:08:14,2142170764,33:672,116,33:622,3:46,3:22,answered,
1291,1402/01/09 14:53:37,413,18:781,921162290113,6:871,4:39,0:13,answered,
1292,1402/12/19 11:19:04,1351,38:828,9953,17:570,4:46,0:23,answered,
1293,1402/11/02 20:36:21,421705728,15:229,616,26:605,0:51,4:16,answered,
1294,1402/03/17 09:45:34,9686,1:878,7292582,34:323,1:15,0:00,No answer,no pickup
1295,1402/10/13 11:20:51,2142170406,36:324,7846767,18:851,2:36,2:53,answered,
1296,1402/06/12 17:50:45,8521,22:714,631,33:816,4:31,0:00,Failed,network error
1297,1402/03/14 14:20:48,2142170974,8:959,421702486,8:908,4:39,0:00,busy,
1298,1402/06/03 19:22:49,745,28:418,596,40:512,3:33,4:27,answered,
1299,1402/12/11 16:30:41,421701093,10:276,9201630,10:229,4:17,4:50,answered,
1300,1402/04/10 15:00:04,4492766,22:991,21946018040,16:483,4:25,0:00,No answer,no pickup
1301,1402/07/02 16:56:27,815,32:976,5460539,26:748,5:08,3:08,answered,
1302,1402/11/22 09:51:32,21636499119,24:855,2142170956,-,2:46,5:53,answered,
1303,1402/10/12 13:30:41,4830775,33:373,9212626,26:102,3:35,4:49,answered,
1304,1402/11/23 11:19:06,21851991981,20:718,9421708551,22:310,5:06,3:58,answered,
1305,1402/08/15 13:22:24,2142170928,21:696,959,31:119,2:20,2:46,answered,
1306,1402/10/09 19:39:54,5343,4:598,921977156922,16:405,0:22,0:00,busy,
1307,1402/11/09 14:29:54,421706977,15:884,421701011,17:346,5:04,0:00,Failed,network error
1308,1402/06/09 17:46:40,5872255,32:416,9421709564,-,5:23,3:13,answered,
1309,1402/05/27 14:23:59,6232,33:200,6580957,26:145,1:50,0:00,busy,
1310,1402/05/01 14:06:16,5136,26:926,2142170434,29:748,5:06,2:46,answered,
1311,1402/01/17 18:13:31,834,19:481,421709559,26:137,0:29,0:12,answered,
1312,1402/08/24 07:24:29,7101,37:909,9421706900,37:134,3:34,0:00,No answer,no pickup
1313,1402/10/14 14:25:43,385,16:461,2621593,28:598,1:23,0:00,busy,
1314,1402/02/07 10:51:22,6896070,7:871,9421703288,1:176,2:12,0:38,answered,
1315,1402/12/25 18:36:26,527,29:887,4663,5:811,2:33,0:12,answered,
1316,1402/06/06 17:26:15,1073565,31:929,2142170708,17:824,0:09,4:55,answered,
1317,1402/11/22 09:20:55,7691,11:924,421703232,7:699,3:50,5:34,answered,
1318,1402/06/09 11:59:04,3594,8:633,921674465325,-,5:21,0:00,busy,
1319,1402/04/15 20:46:27,21467380520,33:408,981,35:897,2:55,0:00,busy,
1320,1402/09/08 10:15:20,246,18:161,2142170301,8:289,3:10,4:13,answered,
1321,1402/10/01 13:42:42,130,31:545,9421707477,35:342,3:24,1:47,answered,
1322,1402/01/10 15:33:54,6076,34:504,9421702621,20:205,4:24,4:14,answered,
1323,1402/01/11 18:57:43,21426456496,15:723,9421705199,25:903,2:50,4:02,answered,
1324,1402/01/04 15:04:47,8034,24:672,2142170619,13:506,4:09,4:25,answered,
1325,1402/04/21 13:46:08,174,22:275,2142170253,1:243,1:07,3:36,answered,
1326,1402/10/21 08:00:26,1887548,24:559,21393358384,21:971,0:30,2:21,answered,
1327,1402/09/08 10:05:36,2142170793,22:476,2021401,38:823,3:36,4:00,answered,
1328,1402/06/14 15:28:58,421706971,4:686,9421708170,9:359,5:24,0:21,answered,
1329,1402/08/25 20:25:29,21748389533,30:986,9421707841,4:109,3:17,0:00,No answer,no pickup
1330,1402/04/06 11:37:50,421705597,27:866,273,29:441,3:57,2:55,answered,
1331,1402/08/24 19:13:53,2142170204,8:654,9094,-,0:54,0:00,busy,
1332,1402/01/16 16:30:25,2142170527,20:560,21899594761,23:528,2:29,1:32,answered,
1333,1402/11/01 19:13:37,8226,1:723,585,25:641,2:47,3:00,answered,
1334,1402/07/26 15:30:02,799,40:885,2142170713,29:567,3:38,2:29,answered,
1335,1402/08/25 10:22:07,21499626377,9:667,2142170811,12:291,5:50,0:26,answered,
1336,1402/04/20 16:59:14,3432,17:386,430,26:933,5:56,0:00,No answer,no pickup
1337,1402/06/25 09:38:19,21794306952,6:239,678,16:593,5:53,0:00,No answer,no pickup
1338,1402/11/25 19:51:33,21164488548,1:362,9421706311,23:418,1:33,0:00,Failed,network error
1339,1402/08/18 13:01:43,21637642550,12:143,9421709688,38:233,1:07,0:00,busy,
1340,1402/08/19 15:49:30,421702701,11:631,9663992,5:357,1:51,2:36,answered,
1341,1402/07/01 10:12:48,2142170729,12:654,421708964,1:582,0:01,2:05,answered,
1342,1402/11/25 07:05:46,1287451,32:469,2142170122,18:168,3:17,0:00,busy,
1343,1402/11/22 16:28:16,8921,18:274,21566275015,15:988,5:25,0:30,answered,
1344,1402/08/05 10:44:35,6483,14:507,195,1:536,0:50,0:55,answered,
1345,1402/05/24 17:34:21,2142170679,33:820,2142170426,-,0:23,0:46,answered,
1346,1402/12/24 12:08:15,21779720925,15:821,421703018,37:560,0:53,2:36,answered,
1347,1402/02/14 20:13:51,4795829,39:761,421706855,19:715,1:01,0:00,No answer,no pickup
1348,1402/04/19 13:10:24,674,9:454,421705248,34:658,1:44,0:00,No answer,no pickup
1349,1402/04/21 12:55:19,21349773677,40:573,2142170543,11:718,3:23,0:00,busy,
1350,1402/10/02 19:51:14,256,18:646,4802,19:228,2:30,0:00,busy,
1351,1402/08/08 14:26:08,7000,19:271,1916,9:228,2:16,0:00,busy,
1352,1402/05/27 17:03:58,3036,7:795,191,30:347,0:45,0:00,busy,
1353,1402/10/17 18:17:28,21822641475,20:267,921101842933,35:752,1:53,0:00,Failed,network error
1354,1402/08/24 19:15:25,6966771,21:110,4902262,-,4:36,0:00,busy,
1355,1402/12/23 12:20:16,21106476144,4:831,2142170887,12:756,1:07,3:39,answered,
1356,1402/05/08 17:36:25,306,38:119,9421706493,14:857,5:37,0:00,busy,
1357,1402/09/04 10:15:01,421706287,31:338,673,16:744,5:13,0:11,answered,
1358,1402/10/18 12:12:45,421707412,30:261,2142170574,-,0:20,0:25,answered,
1359,1402/03/21 20:43:43,21332510715,20:449,6870940,5:180,4:39,1:23,answered,
1360,1402/02/19 08:54:15,2142170225,23:121,907,15:846,5:19,0:00,No answer,no pickup
1361,1402/02/13 13:51:14,5197,12:627,421706755,9:384,3:15,0:53,answered,
1362,1402/01/28 19:00:29,262,28:174,421709563,19:257,0:20,4:35,answered,
1363,1402/09/02 18:48:37,7856977,3:211,421705336,-,3:46,0:54,answered,
1364,1402/07/08 15:33:07,21492788881,27:620,146,35:851,2:05,0:00,busy,
1365,1402/07/16 09:33:02,6690,1:590,1965688,32:260,0:46,0:00,No answer,no pickup
1366,1402/09/08 18:46:45,9147237,2:646,664,26:718,3:56,4:48,answered,
1367,1402/05/13 14:16:36,6145,3:545,9367,33:840,3:28,0:00,No answer,no pickup
1368,1402/01/12 17:38:50,2142170285,24:940,9421702164,20:354,0:32,0:58,answered,
1369,1402/08/26 10:01:43,8392002,13:201,9565337,36:592,0:37,0:00,busy,
1370,1402/01/05 12:52:18,421707154,22:428,9421703012,-,2:37,0:32,answered,
1371,1402/01/07 19:50:49,1998397,19:354,921838872461,4:128,0:37,0:18,answered,
1372,1402/10/19 17:26:20,421706294,18:523,174,10:624,4:31,5:12,answered,
1373,1402/04/02 09:14:57,2142170289,19:139,921325275600,30:562,0:11,2:05,answered,
1374,1402/07/14 07:45:34,6890418,8:970,2142170905,38:230,3:33,4:18,answered,
1375,1402/05/10 11:09:00,2142170890,10:263,921461527695,17:810,4:09,0:00,No answer,no pickup
1376,1402/02/10 12:02:14,2142170986,5:957,237,8:645,0:44,1:24,answered,
1377,1402/02/27 08:52:37,7914193,40:228,921161047189,25:773,5:38,0:00,No answer,no pickup
1378,1402/02/09 08:12:48,421705768,5:628,510,36:748,0:19,0:21,answered,
1379,1402/12/09 19:03:51,21425179044,25:564,9421701856,33:569,4:13,0:01,answered,
1380,1402/11/16 16:17:50,421702456,4:565,6722,2:327,1:54,3:16,answered,
1381,1402/07/24 16:18:05,2142170970,12:935,491,20:172,0:53,0:00,busy,
1382,1402/11/27 07:05:01,132,35:717,921853180576,22:402,3:50,0:10,answered,
1383,1402/09/13 19:40:40,2142170460,38:935,921500474867,18:620,2:33,0:29,answered,
1384,1402/05/20 10:51:12,21461007701,3:554,9421708375,8:175,3:06,4:45,answered,
1385,1402/05/08 10:14:42,104,34:410,21314441559,27:818,2:23,1:14,answered,
1386,1402/01/10 16:44:51,2703,38:697,630,26:456,1:46,0:00,No answer,no pickup
1387,1402/05/25 13:44:58,297,10:379,9421704173,10:300,5:51,0:00,Failed,network error
1388,1402/11/03 11:44:05,6865,16:380,376,8:883,3:58,4:24,answered,
1389,1402/02/23 08:24:08,160,22:125,6817357,38:670,4:12,0:00,busy,
1390,1402/01/28 20:14:38,2142170564,16:356,921498970145,31:812,0:46,4:25,answered,
1391,1402/03/13 07:00:03,355,6:902,2142170150,8:783,5:03,0:00,busy,
1392,1402/02/28 10:00:03,21661619738,36:624,5981,13:643,2:42,3:53,answered,
1393,1402/11/09 15:07:31,1867,30:743,2142170431,27:976,2:20,5:26,answered,
1394,1402/02/16 13:04:40,21321882206,15:948,286,-,2:48,0:00,No answer,no pickup
1395,1402/04/05 10:50:36,21793683599,5:830,421707764,15:774,1:21,1:50,answered,
1396,1402/05/20 20:39:36,3671,21:965,2142170793,12:420,1:58,4:26,answered,
1397,1402/02/03 11:50:14,2142170548,15:147,4686,2:719,5:33,0:20,answered,
1398,1402/10/02 09:59:22,8715,37:200,6906278,2:830,5:17,3:15,answered,
1399,1402/04/11 15:19:04,316,35:915,2142170760,-,2:42,4:37,answered,
1400,1402/06/03 16:41:52,8737,10:360,679,18:798,0:04,0:30,answered,
1401,1402/02/04 09:23:35,4670386,19:847,2142170667,14:312,0:50,0:00,No answer,no pickup
1402,1402/04/27 20:10:51,21905630829,8:140,2142170582,34:637,1:05,1:40,answered,
1403,1402/03/01 08:39:28,465,2:663,9522,35:581,2:53,5:04,answered,
1404,1402/12/01 07:23:56,379,6:133,921465129555,40:410,5:34,2:45,answered,
1405,1402/12/21 15:14:00,421703623,13:785,21136072235,10:998,5:17,1:29,answered,
1406,1402/07/20 13:53:35,2142170491,31:844,921380916631,1:354,1:54,0:16,answered,
1407,1402/05/10 19:47:21,2142170541,36:128,21716649700,-,3:19,0:00,busy,
1408,1402/06/27 07:41:39,421707280,27:730,2142170511,27:201,5:46,1:07,answered,
